DateTime,Temp (C) ,Pressure (hPa),Rain (mm),Wind Speed 10 m (m/s),Wind Speed 24 m (m/s),Wind Direction 10 m (deg.M),Wind Direction 24 m (deg.M),PBL height (m)
13/06/2023 13:00,26.869995,992,0,2.626999,4.972,57.099976,72.959961,1402.14
13/06/2023 14:00,27.360016,991,0,2.736,4.731003,77.709961,81.199951,1408.17
13/06/2023 15:00,27.23999,992,0,2.73,5.417,68.5,71.130005,1357.76
13/06/2023 16:00,26.950012,992,0,2.750999,4.766998,78.27002,81.800049,1234.28
13/06/2023 17:00,26.390015,992,0,2.481998,5.288002,92.699951,81.699951,1012.93
13/06/2023 18:00,25.559998,992,0,1.993,4.764999,84.199951,69.47998,778.64
13/06/2023 19:00,24.110016,993,0,2.193001,4.260002,73.48999,72.690063,525.76
13/06/2023 20:00,21.679993,994,0,1.860001,2.93,51.02002,65.959961,369.70
13/06/2023 21:00,19.610016,994,0,1.136999,2.792,76.880005,67.880005,284.98
13/06/2023 22:00,17.950012,995,0,0.589,1.754999,73.52002,49.47998,259.49
13/06/2023 23:00,16.720001,995,0,0.91,1.990999,109.599976,89,234.44
14/06/2023 00:00,15.110001,996,0,0.543,1.639,95.800049,55.570007,237.83
14/06/2023 01:00,13.680008,996,0,0.176,0.845,284.799805,4.807999,236.01
14/06/2023 02:00,12.660004,995,0,0.281,0.538,190.5,328.200195,219.71
14/06/2023 03:00,12.710007,995,0,0.83,1.360001,5.835999,348.600098,206.74
14/06/2023 04:00,12.440002,996,0,0.907,1.481001,349.399902,352.700195,205.91
14/06/2023 05:00,13.160004,995,0,1.121,1.726999,346.799805,346.5,253.60
14/06/2023 06:00,14.070007,996,0,1.615,2.080002,8.479996,17.720001,342.66
14/06/2023 07:00,15.399994,996,0,2.320999,3.101002,32.25,25.589996,435.29
14/06/2023 08:00,17.089996,996,0,2.617001,3.543999,29.279999,29.690002,546.24
14/06/2023 09:00,19.070007,996,0,2.087002,4.098,55,56.359985,714.97
14/06/2023 10:00,21.51001,996,0,2.491001,4.201004,77.069946,69.440063,801.48
14/06/2023 11:00,22.540009,996,0,2.648998,4.656998,83.800049,77.109985,996.98
14/06/2023 12:00,23.309998,995,0,2.727001,4.296997,59.450012,53.190002,1150.53
14/06/2023 13:00,23.709991,995,0,2.103001,3.508999,69.280029,75.849976,1254.85
14/06/2023 14:00,23.720001,995,0,2.277,3.921001,59.470032,65.940063,1291.87
14/06/2023 15:00,23.790009,995,0,2.304001,4.164001,70.819946,66.459961,1262.96
14/06/2023 16:00,23.540009,995,0,2.514999,3.783001,62.200012,65.079956,1164.72
14/06/2023 17:00,22.980011,995,0,3.104,5.123001,48.780029,52.02002,988.69
14/06/2023 18:00,22.350006,996,0,2.025002,3.651001,50.409973,61.659973,780.21
14/06/2023 19:00,21.130005,996,0,2.623001,4.371002,51.909973,56.820007,605.71
14/06/2023 20:00,19.790009,997,0,2.139,3.757,56.940002,53.099976,447.79
14/06/2023 21:00,17.880005,997,0,1.906,3.564999,44.190002,49.599976,324.92
14/06/2023 22:00,16.450012,998,0,1.045,2.499001,59.150024,59.590027,252.03
14/06/2023 23:00,15.479996,998,0,1.305,1.636,20.390015,26.089996,202.97
15/06/2023 00:00,14.559998,998,0,1.437,2.021,30.910004,14.160004,172.39
15/06/2023 01:00,13.770004,998,0,1.582001,2.238998,33.970032,28.779999,133.23
15/06/2023 02:00,13.419998,998,0,1.264,1.916,10.130005,7.095001,100.38
15/06/2023 03:00,13.180008,998,0,1.141001,1.516001,342.5,347.799805,84.01
15/06/2023 04:00,13.100006,999,0,1.291,1.910999,342.100098,347.299805,80.82
15/06/2023 05:00,12.740005,999,0,0.966,1.556,0,351.399902,113.59
15/06/2023 06:00,13.149994,999,0,1.294001,1.868999,10.389999,5.519997,201.04
15/06/2023 07:00,13.690002,999,0,1.570999,2.254002,26.690002,3.556999,266.82
15/06/2023 08:00,15.330002,999,0,1.535,1.85,48.820007,43.880005,347.41
15/06/2023 09:00,17.890015,999,0,1.77,2.257999,15.940002,10.809998,511.90
15/06/2023 10:00,20,999,0,2.345001,3.230999,44.909973,45.150024,682.22
15/06/2023 11:00,21.790009,998,0,2.112999,3.171001,103.699951,91.599976,904.60
15/06/2023 12:00,22.709991,998,0,2.418999,3.014,60.919983,57.549988,1137.76
15/06/2023 13:00,23.640015,997,0,2.105999,3.320999,80.400024,74.709961,1335.49
15/06/2023 14:00,24.440002,997,0,2.424,3.848,81,71.050049,1466.05
15/06/2023 15:00,24.100006,997,0,2.561001,4.223999,58.570007,61.039978,1516.11
15/06/2023 16:00,24.670013,996,0,2.351002,3.603001,61.25,70.780029,1479.75
15/06/2023 17:00,24.01001,996,0,1.607,3.618999,68.300049,77.73999,1298.83
15/06/2023 18:00,23.769989,996,0,2.042,3.230999,70.859985,72.359985,915.15
15/06/2023 19:00,23,997,0,1.698,3.191002,64.349976,72.5,545.53
15/06/2023 20:00,21.450012,997,0,1.747,3.286999,91.099976,76.290039,362.58
